"SpecPath","SpecReadmeTag","SpecValidationErrors","ServiceFamily","ResourcePath","Version","VersionType","Type","IsTypeSpec","ServiceLifeCycle","DateCreated","JsonFiles"
"cognitiveservices/data-plane/AzureOpenAI/inference/preview/2024-03-01-preview","","","cognitiveservices","AzureOpenAI/inference","2024-03-01-preview","preview","data","True","Brownfield","2024-03-06","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/preview/2024-04-01-preview","","","cognitiveservices","AzureOpenAI/inference","2024-04-01-preview","preview","data","True","Brownfield","2024-05-01","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/preview/2024-05-01-preview","","","cognitiveservices","AzureOpenAI/inference","2024-05-01-preview","preview","data","True","Brownfield","2024-05-14","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/preview/2024-07-01-preview","","","cognitiveservices","AzureOpenAI/inference","2024-07-01-preview","preview","data","True","Brownfield","2024-08-05","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/preview/2024-08-01-preview","","","cognitiveservices","AzureOpenAI/inference","2024-08-01-preview","preview","data","True","Brownfield","2024-08-12","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/preview/2024-09-01-preview","","","cognitiveservices","AzureOpenAI/inference","2024-09-01-preview","preview","data","True","Brownfield","2024-10-02","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/preview/2024-10-01-preview","","","cognitiveservices","AzureOpenAI/inference","2024-10-01-preview","preview","data","True","Brownfield","2024-10-15","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/preview/2025-01-01-preview","","","cognitiveservices","AzureOpenAI/inference","2025-01-01-preview","preview","data","True","Brownfield","2025-01-29","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/stable/2022-12-01","","","cognitiveservices","AzureOpenAI/inference","2022-12-01","stable","data","True","Brownfield","2022-12-01","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/stable/2023-05-15","","","cognitiveservices","AzureOpenAI/inference","2023-05-15","stable","data","True","Brownfield","2023-05-02","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/stable/2024-02-01","","","cognitiveservices","AzureOpenAI/inference","2024-02-01","stable","data","True","Brownfield","2024-03-11","generated.json|inference.json"
"cognitiveservices/data-plane/AzureOpenAI/inference/stable/2024-06-01","","","cognitiveservices","AzureOpenAI/inference","2024-06-01","stable","data","True","Brownfield","2024-06-28","generated.json|inference.json"
"cognitiveservices/data-plane/ContentSafety","package-2024-02-15-preview","","cognitiveservices","ContentSafety","2024-02-15-preview","preview","data","True","Brownfield","2024-03-20","preview/2024-02-15-preview/contentsafety.json"
"cognitiveservices/data-plane/ContentSafety/preview/2023-04-30-preview","","","cognitiveservices","ContentSafety","2023-04-30-preview","preview","data","True","Brownfield","2023-05-09","contentsafety.json"
"cognitiveservices/data-plane/ContentSafety/preview/2023-10-15-preview","","","cognitiveservices","ContentSafety","2023-10-15-preview","preview","data","True","Brownfield","2023-12-08","contentsafety.json"
"cognitiveservices/data-plane/ContentSafety/stable/2023-10-01","","","cognitiveservices","ContentSafety","2023-10-01","stable","data","True","Brownfield","2023-10-17","contentsafety.json"
"cognitiveservices/data-plane/ContentSafety/stable/2024-09-01","","","cognitiveservices","ContentSafety","2024-09-01","stable","data","True","Brownfield","2024-08-08","contentsafety.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversations","release_2025-11-15-preview","","cognitiveservices","LanguageAnalyzeConversations","2025-11-15-preview","preview","data","True","Brownfield","","preview/2025-11-15-preview/analyzeconversations.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversations/preview/2025-05-15-preview","","","cognitiveservices","LanguageAnalyzeConversations","2025-05-15-preview","preview","data","True","Brownfield","2025-10-08","analyzeconversations.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversations/stable/2022-05-01","","","cognitiveservices","LanguageAnalyzeConversations","2022-05-01","stable","data","True","Brownfield","2025-10-08","analyzeconversations.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversations/stable/2023-04-01","","","cognitiveservices","LanguageAnalyzeConversations","2023-04-01","stable","data","True","Brownfield","2025-10-08","analyzeconversations.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversations/stable/2024-05-01","","","cognitiveservices","LanguageAnalyzeConversations","2024-05-01","stable","data","True","Brownfield","2025-10-08","analyzeconversations.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversations/stable/2024-11-01","","","cognitiveservices","LanguageAnalyzeConversations","2024-11-01","stable","data","True","Brownfield","2025-10-08","analyzeconversations.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversationsAuthoring","release_2025-11-01","","cognitiveservices","LanguageAnalyzeConversationsAuthoring","2025-11-01","stable","data","True","Brownfield","","stable/2025-11-01/analyzeconversations-authoring.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversationsAuthoring/preview/2025-05-15-preview","","","cognitiveservices","LanguageAnalyzeConversationsAuthoring","2025-05-15-preview","preview","data","True","Brownfield","2025-10-08","analyzeconversations-authoring.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversationsAuthoring/preview/2025-11-15-preview","","","cognitiveservices","LanguageAnalyzeConversationsAuthoring","2025-11-15-preview","preview","data","True","Brownfield","2025-10-13","analyzeconversations-authoring.json"
"cognitiveservices/data-plane/LanguageAnalyzeConversationsAuthoring/stable/2023-04-01","","","cognitiveservices","LanguageAnalyzeConversationsAuthoring","2023-04-01","stable","data","True","Brownfield","2025-10-08","analyzeconversations-authoring.json"
"cognitiveservices/data-plane/LanguageAnalyzeDocuments/preview/2023-11-15-preview","","","cognitiveservices","LanguageAnalyzeDocuments","2023-11-15-preview","preview","data","True","Greenfield","2025-10-08","analyzedocuments.json"
"cognitiveservices/data-plane/LanguageAnalyzeDocuments/preview/2024-11-15-preview","","","cognitiveservices","LanguageAnalyzeDocuments","2024-11-15-preview","preview","data","True","Greenfield","2025-10-08","analyzedocuments.json"
"cognitiveservices/data-plane/LanguageAnalyzeText","release_2025-11-15-preview","","cognitiveservices","LanguageAnalyzeText","2025-11-15-preview","preview","data","True","Brownfield","","preview/2025-11-15-preview/analyzetext.json"
"cognitiveservices/data-plane/LanguageAnalyzeText/preview/2025-05-15-preview","","","cognitiveservices","LanguageAnalyzeText","2025-05-15-preview","preview","data","True","Brownfield","2025-10-08","analyzetext.json"
"cognitiveservices/data-plane/LanguageAnalyzeText/stable/2022-05-01","","","cognitiveservices","LanguageAnalyzeText","2022-05-01","stable","data","True","Brownfield","2025-10-08","analyzetext.json"
"cognitiveservices/data-plane/LanguageAnalyzeText/stable/2023-04-01","","","cognitiveservices","LanguageAnalyzeText","2023-04-01","stable","data","True","Brownfield","2025-10-08","analyzetext.json"
"cognitiveservices/data-plane/LanguageAnalyzeText/stable/2024-11-01","","","cognitiveservices","LanguageAnalyzeText","2024-11-01","stable","data","True","Brownfield","2025-10-08","analyzetext.json"
"cognitiveservices/data-plane/LanguageAnalyzeText/stable/2025-11-01","","","cognitiveservices","LanguageAnalyzeText","2025-11-01","stable","data","True","Brownfield","2025-10-15","analyzetext.json"
"cognitiveservices/data-plane/LanguageAnalyzeTextAuthoring","release_2025-05-15-preview","","cognitiveservices","LanguageAnalyzeTextAuthoring","2025-05-15-preview","preview","data","True","Brownfield","","preview/2025-05-15-preview/analyzetext-authoring.json"
"cognitiveservices/data-plane/LanguageAnalyzeTextAuthoring/preview/2024-11-15-preview","","","cognitiveservices","LanguageAnalyzeTextAuthoring","2024-11-15-preview","preview","data","True","Brownfield","2025-10-08","analyzetext-authoring.json"
"cognitiveservices/data-plane/LanguageAnalyzeTextAuthoring/stable/2023-04-01","","","cognitiveservices","LanguageAnalyzeTextAuthoring","2023-04-01","stable","data","True","Brownfield","2025-10-08","analyzetext-authoring.json"
"cognitiveservices/data-plane/LanguageQuestionAnswering","release_2025-05-15-preview","","cognitiveservices","LanguageQuestionAnswering","2025-05-15-preview","preview","data","True","Brownfield","","preview/2025-05-15-preview/questionanswering.json"
"cognitiveservices/data-plane/LanguageQuestionAnswering/stable/2023-04-01","","","cognitiveservices","LanguageQuestionAnswering","2023-04-01","stable","data","True","Brownfield","2025-10-08","questionanswering.json"
"cognitiveservices/data-plane/LanguageQuestionAnsweringAuthoring","release_2025-05-15-preview","","cognitiveservices","LanguageQuestionAnsweringAuthoring","2025-05-15-preview","preview","data","True","Brownfield","","preview/2025-05-15-preview/questionanswering-authoring.json"
"cognitiveservices/data-plane/LanguageQuestionAnsweringAuthoring/stable/2023-04-01","","","cognitiveservices","LanguageQuestionAnsweringAuthoring","2023-04-01","stable","data","True","Brownfield","2025-10-08","questionanswering-authoring.json"
"cognitiveservices/data-plane/Speech/VideoTranslation","release_2025_05_20","","cognitiveservices","Speech/VideoTranslation","2025-05-20","preview","data","True","Greenfield","2024-09-11","stable/2025-05-20/VideoTranslation.json"
"cognitiveservices/data-plane/Speech/VideoTranslation/preview/2024-05-20-preview","","","cognitiveservices","Speech/VideoTranslation","2024-05-20-preview","preview","data","True","Greenfield","2024-09-11","VideoTranslation.json"
"communication/data-plane/JobRouter","package-jobrouter-2023-11-01","","communication","JobRouter","2023-11-01","stable","data","True","Brownfield","2023-11-08","stable/2023-11-01/communicationservicejobrouter.json"
"communication/data-plane/JobRouter/preview/2024-01-18-preview","","","communication","JobRouter","2024-01-18-preview","preview","data","True","Brownfield","2024-03-14","communicationservicejobrouter.json"
"communication/data-plane/Messages","package-2025-09-01-preview","","communication","Messages","2025-09-01-preview","stable","data","True","Brownfield","2024-10-17","preview/2025-09-01-preview/communicationservicesmessages.json"
"communication/data-plane/Messages/preview/2025-01-15-preview","","","communication","Messages","2025-01-15-preview","preview","data","True","Brownfield","2025-02-10","communicationservicesmessages.json"
"communication/data-plane/Messages/preview/2025-04-01-preview","","","communication","Messages","2025-04-01-preview","preview","data","True","Brownfield","2025-04-11","communicationservicesmessages.json"
"communication/data-plane/Messages/stable/2024-02-01","","","communication","Messages","2024-02-01","stable","data","True","Brownfield","2024-02-29","communicationservicesmessages.json"
"communication/data-plane/Messages/stable/2024-08-30","","","communication","Messages","2024-08-30","stable","data","True","Brownfield","2024-10-17","communicationservicesmessages.json"
"communitytraining/resource-manager","package-2023-11-01","","communitytraining","Microsoft.Community","2023-11-01","stable","mgmt","True","Brownfield","2023-11-09","Microsoft.Community/stable/2023-11-01/CommunityTrainings.json"
"compute/resource-manager","package-2025-04-01","SpecPathMismatchBetweenSpecFiles,VersionMismatchBetweenPathAndSpec,VersionMismatchBetweenSpecFiles","compute","Microsoft.Compute/CloudserviceRP","Varies: 2021-07-01,2024-03-03,2024-11-04,2025-01-02,2025-04-01","stable","mgmt","True","Brownfield","","Microsoft.Compute/CloudserviceRP/stable/2024-11-04/cloudService.json|Microsoft.Compute/ComputeRP/stable/2025-04-01/ComputeRP.json|Microsoft.Compute/DiskRP/stable/2025-01-02/DiskRP.json|Microsoft.Compute/GalleryRP/stable/2024-03-03/GalleryRP.json|Microsoft.Compute/Skus/stable/2021-07-01/skus.json"
"compute/resource-manager/Microsoft.Compute/ComputeRP/stable/2024-11-01","","","compute","Microsoft.Compute/ComputeRP","2024-11-01","stable","mgmt","True","Brownfield","2025-03-10","ComputeRP.json"
"compute/resource-manager/Microsoft.Compute/DiskRP/stable/2024-03-02","","","compute","Microsoft.Compute/DiskRP","2024-03-02","stable","mgmt","True","Brownfield","2024-07-16","DiskRP.json"
"compute/resource-manager/Microsoft.Compute/RecommenderRP","package-2025-06-05","","compute","Microsoft.Compute/RecommenderRP","2025-06-05","stable","mgmt","True","Brownfield","","stable/2025-06-05/RecommenderRP.json"
"computelimit/resource-manager/Microsoft.ComputeLimit/ComputeLimit","package-2025-08-15","","computelimit","Microsoft.ComputeLimit/ComputeLimit","2025-08-15","stable","mgmt","True","Brownfield","","stable/2025-08-15/ComputeLimit.json"
"computeschedule/resource-manager","package-2025-05-01","","computeschedule","Microsoft.ComputeSchedule","2025-05-01","stable","mgmt","True","Brownfield","2024-11-13","Microsoft.ComputeSchedule/stable/2025-05-01/computeschedule.json"
"computeschedule/resource-manager/Microsoft.ComputeSchedule/preview/2024-06-01-preview","","","computeschedule","Microsoft.ComputeSchedule","2024-06-01-preview","preview","mgmt","True","Brownfield","2024-07-23","computeschedule.json"
"computeschedule/resource-manager/Microsoft.ComputeSchedule/preview/2024-08-15-preview","","","computeschedule","Microsoft.ComputeSchedule","2024-08-15-preview","preview","mgmt","True","Brownfield","2024-08-16","computeschedule.json"
"computeschedule/resource-manager/Microsoft.ComputeSchedule/preview/2025-04-15-preview","","","computeschedule","Microsoft.ComputeSchedule","2025-04-15-preview","preview","mgmt","True","Brownfield","2025-07-11","computeschedule.json"
"computeschedule/resource-manager/Microsoft.ComputeSchedule/stable/2024-10-01","","","computeschedule","Microsoft.ComputeSchedule","2024-10-01","stable","mgmt","True","Brownfield","2024-11-13","computeschedule.json"
"confidentialledger/data-plane/ConfidentialLedger","package-2024-12-09-preview","","confidentialledger","ConfidentialLedger","2024-12-09-preview","preview","data","True","Brownfield","","preview/2024-12-09-preview/confidentialledger.json"
"confidentialledger/data-plane/ConfidentialLedgerIdentity","package-2024-12-09-preview","","confidentialledger","ConfidentialLedgerIdentity","2024-12-09-preview","preview","data","True","Brownfield","","preview/2024-12-09-preview/identityservice.json"
